ID,RA,Dec,mag_r,True_Class,Prediction_Elliptical,Prediction_Spiral,predBin_Elliptical,predBin_Spiral,Train
SPLUS.STRIPE82-0129.12766.griz,329.816,-0.9395,16.99,Spiral,0.00028395653,0.98756456,0,1,1
SPLUS.STRIPE82-0129.15268.griz,329.7561,-0.8539,16.82,Spiral,0.00030896068,0.98140335,0,1,1
SPLUS.STRIPE82-0129.17189.griz,330.3484,-0.7927,16.08,Spiral,0.0037654638,0.87120414,0,1,1
SPLUS.STRIPE82-0129.17328.griz,330.1253,-0.6019,11.14,Elliptical,0.99989635,0.00012940168,1,0,1
SPLUS.STRIPE82-0129.20134.griz,330.2204,-0.7314,14.61,Spiral,0.0003428161,0.661127,0,1,1
SPLUS.STRIPE82-0129.20710.griz,329.9102,-0.6813,16.0,Spiral,0.00024425983,0.92165154,0,1,1
SPLUS.STRIPE82-0129.22216.griz,330.1547,-0.6235,16.12,Spiral,0.0010678768,0.8788116,0,1,1
SPLUS.STRIPE82-0129.22912.griz,329.6546,-0.5996,16.34,Spiral,0.00077581406,0.87354106,0,1,1
SPLUS.STRIPE82-0129.24123.griz,330.4663,-0.5597,16.52,Spiral,0.6451117,0.6718054,0,0,1
SPLUS.STRIPE82-0129.24281.griz,330.2108,-0.5676,15.39,Elliptical,0.9999927,1.2516975e-06,1,0,1
SPLUS.STRIPE82-0129.24356.griz,329.7775,-0.5592,15.66,Elliptical,0.999928,6.315112e-05,1,0,1
SPLUS.STRIPE82-0129.24908.griz,329.9419,-0.535,16.98,Spiral,0.0010571778,0.85177004,0,1,1
SPLUS.STRIPE82-0129.24913.griz,330.6501,-0.5381,16.13,Spiral,0.0008485317,0.82911813,0,1,1
SPLUS.STRIPE82-0129.26991.griz,330.5201,-0.3823,15.93,Spiral,0.00061669946,0.9878308,0,1,1
SPLUS.STRIPE82-0129.28527.griz,329.795,-0.4303,16.89,Spiral,0.0038589835,0.98982483,0,1,1
SPLUS.STRIPE82-0129.29632.griz,329.6719,-0.4609,16.43,Spiral,0.0005441606,0.793067,0,1,1
SPLUS.STRIPE82-0129.29967.griz,330.0027,-0.4725,16.84,Spiral,0.96892166,0.11113927,1,0,1
SPLUS.STRIPE82-0129.30856.griz,329.7216,0.0118,15.51,Elliptical,0.99986434,0.00027027726,1,0,1
SPLUS.STRIPE82-0129.31083.griz,329.7319,-0.0009,16.82,Spiral,0.00027373433,0.96801543,0,1,1
SPLUS.STRIPE82-0129.33533.griz,329.9969,-0.08199999999999999,16.84,Spiral,0.0003581047,0.8395311,0,1,1
SPLUS.STRIPE82-0129.33906.griz,329.8097,-0.1054,16.47,Spiral,0.005688131,0.9687309,0,1,1
SPLUS.STRIPE82-0129.36084.griz,330.54,-0.1729,16.94,Elliptical,0.96358955,0.17153293,1,0,1
SPLUS.STRIPE82-0129.37115.griz,330.1654,-0.2079,16.88,Spiral,0.00044199824,0.9748099,0,1,1
SPLUS.STRIPE82-0129.41172.griz,330.4674,-0.3064,9.71,Spiral,0.00011399388,0.98861945,0,1,1
SPLUS.STRIPE82-0130.00390.griz,330.4751,0.0819,15.09,Elliptical,0.99487704,0.0051273704,1,0,1
SPLUS.STRIPE82-0130.00473.griz,330.53,0.0528,16.25,Spiral,0.0007638037,0.8897457,0,1,1
SPLUS.STRIPE82-0130.01337.griz,330.4755,0.0981,15.82,Spiral,0.97084403,0.08696526,1,0,1
SPLUS.STRIPE82-0130.01542.griz,330.5035,0.0988,16.08,Elliptical,0.8703299,0.22626838,1,0,1
SPLUS.STRIPE82-0130.01965.griz,330.5361,0.1209,16.06,Spiral,0.0001938641,0.9934859,0,1,1
SPLUS.STRIPE82-0130.02184.griz,330.4240000000001,0.1266,16.85,Spiral,0.0009970367,0.8780738,0,1,1
SPLUS.STRIPE82-0130.02831.griz,330.6947,0.1555,16.29,Spiral,0.0008456707,0.79238397,0,1,1
SPLUS.STRIPE82-0130.04064.griz,329.8146,0.2155,16.97,Spiral,0.00473693,0.9906793,0,1,1
SPLUS.STRIPE82-0130.04571.griz,330.5893,0.2339,16.29,Spiral,0.0009396374,0.87711525,0,1,1
SPLUS.STRIPE82-0130.05540.griz,330.3435,0.2825,16.51,Elliptical,0.9807161,0.065867454,1,0,1
SPLUS.STRIPE82-0130.05694.griz,330.2122,0.2895,16.9,Spiral,4.297495e-05,0.9993863,0,1,1
SPLUS.STRIPE82-0130.06124.griz,330.3117,0.3118,16.73,Spiral,0.00040656328,0.9146694,0,1,1
SPLUS.STRIPE82-0130.09324.griz,329.9897,0.4477,15.24,Spiral,0.00017672777,0.9209052,0,1,1
SPLUS.STRIPE82-0130.09855.griz,330.8596,0.4733,15.96,Spiral,8.60095e-05,0.9786782,0,1,1
SPLUS.STRIPE82-0130.13458.griz,329.945,0.6439,16.27,Spiral,0.0019321144,0.71689737,0,1,1
SPLUS.STRIPE82-0130.13509.griz,330.0966,0.6452,16.13,Spiral,0.002937436,0.9962337,0,1,1
SPLUS.STRIPE82-0130.19857.griz,329.8803,1.2223,16.18,Spiral,0.004356861,0.9925401,0,1,1
SPLUS.STRIPE82-0130.23606.griz,330.1484,1.0591,16.28,Elliptical,0.99929357,0.00064587593,1,0,1
SPLUS.STRIPE82-0130.23699.griz,330.626,1.0526,15.61,Spiral,0.00038647652,0.7996089,0,1,1
SPLUS.STRIPE82-0130.27816.griz,330.7775,0.865,16.88,Elliptical,0.99665254,0.0022850037,1,0,1
SPLUS.STRIPE82-0131.05174.griz,331.0004,-1.2464,16.11,Spiral,0.0077079535,0.9926295,0,1,1
SPLUS.STRIPE82-0131.14967.griz,331.0365,-0.9256,16.97,Spiral,0.00032642484,0.9954438,0,1,1
SPLUS.STRIPE82-0131.17376.griz,331.7488,-0.8490000000000001,16.33,Spiral,0.0008377433,0.7263345,0,1,1
SPLUS.STRIPE82-0131.19191.griz,331.7866,-0.7929999999999999,16.5,Spiral,0.00029844046,0.76198053,0,1,1
SPLUS.STRIPE82-0131.19961.griz,331.9248,-0.7659,15.91,Spiral,0.00063571334,0.47994375,0,0,1
SPLUS.STRIPE82-0131.21060.griz,332.0557,-0.7223,16.82,Spiral,0.04303935,0.9618405,0,1,1
SPLUS.STRIPE82-0131.21816.griz,331.9584,-0.7046,16.05,Spiral,0.0002078712,0.54373145,0,1,1
SPLUS.STRIPE82-0131.22490.griz,331.4426,-0.6865,16.2,Spiral,0.00015202165,0.79088914,0,1,1
SPLUS.STRIPE82-0131.25159.griz,331.8206,-0.6101,16.66,Elliptical,0.9942384,0.002699405,1,0,1
SPLUS.STRIPE82-0131.26193.griz,331.6615,-0.5739,16.71,Spiral,0.0012679398,0.55080926,0,1,1
SPLUS.STRIPE82-0131.26449.griz,331.8076,-0.5984,14.68,Spiral,4.8279762e-05,0.8085385,0,1,1
SPLUS.STRIPE82-0131.26805.griz,332.0668,-0.5609,16.72,Spiral,0.00039207935,0.99686164,0,1,1
SPLUS.STRIPE82-0131.27532.griz,331.4256,-0.5613,15.19,Spiral,0.00091817975,0.9835165,0,1,1
SPLUS.STRIPE82-0131.27750.griz,331.3626,-0.5335,14.35,Spiral,7.340312e-05,0.9202423,0,1,1
SPLUS.STRIPE82-0131.29206.griz,330.9619,-0.0923,15.94,Elliptical,0.9998729,0.00015869737,1,0,1
SPLUS.STRIPE82-0131.29402.griz,331.7692,-0.1,15.38,Elliptical,0.9962909,0.0097568035,1,0,1
SPLUS.STRIPE82-0131.30414.griz,331.3434,-0.4957,15.03,Elliptical,0.9877181,0.0034702718,1,0,1
SPLUS.STRIPE82-0131.31291.griz,331.0529,-0.032,14.23,Spiral,0.00019478798,0.5301144,0,1,1
SPLUS.STRIPE82-0131.33935.griz,331.712,-0.1652,16.98,Spiral,0.0005491376,0.98601377,0,1,1
SPLUS.STRIPE82-0131.36638.griz,332.0154,-0.2497,16.96,Spiral,0.0014428496,0.9357157,0,1,1
SPLUS.STRIPE82-0131.37119.griz,331.5972,-0.4931,16.66,Elliptical,0.9888859,0.010190457,1,0,1
SPLUS.STRIPE82-0132.02628.griz,331.63599999999997,0.0571,16.91,Elliptical,0.93360794,0.02834928,1,0,1
SPLUS.STRIPE82-0132.04791.griz,332.3135,0.1503,16.96,Elliptical,0.99887663,0.0007326305,1,0,1
SPLUS.STRIPE82-0132.07700.griz,332.0164,0.2482,16.99,Elliptical,0.99998033,8.493662e-06,1,0,1
SPLUS.STRIPE82-0132.08965.griz,331.207,0.2821,16.21,Spiral,0.0026670694,0.84518385,0,1,1
SPLUS.STRIPE82-0132.09261.griz,330.9584,0.307,16.99,Spiral,5.543232e-06,0.99958706,0,1,1
SPLUS.STRIPE82-0132.10008.griz,331.9735,0.303,15.75,Elliptical,0.9986223,0.002218008,1,0,1
SPLUS.STRIPE82-0132.10044.griz,331.2126,0.3142,15.83,Elliptical,0.99923027,0.0013338029,1,0,1
SPLUS.STRIPE82-0132.10397.griz,331.293,0.337,16.36,Spiral,0.0004349351,0.99937963,0,1,1
SPLUS.STRIPE82-0132.12201.griz,331.9858,0.3702,14.19,Spiral,7.253885e-05,0.89017963,0,1,1
SPLUS.STRIPE82-0132.14120.griz,332.1121,0.4592,15.88,Elliptical,0.9978947,0.015247762,1,0,1
SPLUS.STRIPE82-0132.15159.griz,331.2608,0.4759,15.7,Spiral,0.0002849698,0.7547326,0,1,1
SPLUS.STRIPE82-0132.16229.griz,331.14599999999996,0.5325,16.75,Spiral,2.4199486e-05,0.9912003,0,1,1
SPLUS.STRIPE82-0132.18013.griz,331.0076,0.5846,15.2,Elliptical,0.99861073,0.007833123,1,0,1
SPLUS.STRIPE82-0132.22829.griz,331.1055,0.7155,13.94,Elliptical,0.9998535,0.00026017427,1,0,1
SPLUS.STRIPE82-0132.23006.griz,331.2809,0.7626,16.69,Spiral,0.0006569624,0.9789508,0,1,1
SPLUS.STRIPE82-0132.23903.griz,331.6746,0.7922,16.96,Spiral,0.0002837777,0.9591006,0,1,1
SPLUS.STRIPE82-0132.25099.griz,332.2193,0.8289,16.95,Spiral,0.0010208488,0.9781988,0,1,1
SPLUS.STRIPE82-0132.25607.griz,332.167,0.818,16.53,Spiral,0.0005271137,0.9014777,0,1,1
SPLUS.STRIPE82-0132.35244.griz,331.7334,1.2249,15.53,Spiral,0.8850639,0.39670175,1,0,1
SPLUS.STRIPE82-0132.35735.griz,331.7245,1.208,16.03,Spiral,0.0061015785,0.99050313,0,1,1
SPLUS.STRIPE82-0132.36589.griz,331.6603,1.1769,14.66,Elliptical,0.99999833,2.771616e-06,1,0,1
SPLUS.STRIPE82-0132.37462.griz,332.1552,1.1496,16.46,Spiral,0.0005979538,0.9665401,0,1,1
SPLUS.STRIPE82-0132.38483.griz,331.6016,1.1125,16.74,Spiral,0.0005066097,0.953435,0,1,1
SPLUS.STRIPE82-0132.38628.griz,331.5855,1.1211,13.91,Elliptical,0.9999546,6.759167e-05,1,0,1
SPLUS.STRIPE82-0132.39683.griz,331.5411,1.0849,16.13,Elliptical,0.9925952,0.01812908,1,0,1
SPLUS.STRIPE82-0132.41433.griz,331.6585,1.022,16.91,Spiral,3.0398369e-05,0.9995489,0,1,1
SPLUS.STRIPE82-0133.07955.griz,332.9132,-1.093,16.35,Spiral,0.001152575,0.74108255,0,1,1
SPLUS.STRIPE82-0133.08124.griz,333.5855,-1.087,16.5,Spiral,0.0017781556,0.85443544,0,1,1
SPLUS.STRIPE82-0133.09737.griz,332.9874,-1.0356,16.99,Spiral,0.00052061677,0.9292051,0,1,1
SPLUS.STRIPE82-0133.11014.griz,332.8040000000001,-1.0269,15.22,Spiral,0.0002772808,0.806479,0,1,1
SPLUS.STRIPE82-0133.12005.griz,333.0946,-0.9621,16.65,Elliptical,0.9984983,0.00069847703,1,0,1
SPLUS.STRIPE82-0133.13199.griz,332.911,-0.9237,16.08,Elliptical,0.060328037,0.9089269,0,1,1
SPLUS.STRIPE82-0133.15120.griz,332.9963,-0.8663,16.93,Spiral,0.0019189715,0.8613311,0,1,1
SPLUS.STRIPE82-0133.15348.griz,333.1357,-0.8684,16.53,Spiral,0.00017008185,0.98210084,0,1,1
SPLUS.STRIPE82-0133.17676.griz,333.099,-0.7959999999999999,15.08,Spiral,0.00025492907,0.6900325,0,1,1
SPLUS.STRIPE82-0133.24032.griz,332.4264,-0.5617,16.59,Spiral,0.00020682812,0.90914404,0,1,1
SPLUS.STRIPE82-0133.26138.griz,332.381,-0.5072,16.61,Elliptical,0.9927547,0.01403898,1,0,1
SPLUS.STRIPE82-0133.29245.griz,332.6886,-0.3835,16.2,Elliptical,0.9996594,0.000433594,1,0,1
SPLUS.STRIPE82-0133.30294.griz,333.3611,0.0282,16.23,Spiral,6.6399574e-05,0.99570286,0,1,1
SPLUS.STRIPE82-0133.31074.griz,333.01,0.0161,16.99,Spiral,0.00037148595,0.9863969,0,1,1
SPLUS.STRIPE82-0133.31598.griz,332.6201,-0.0217,14.89,Spiral,5.26011e-05,0.81401074,0,1,1
SPLUS.STRIPE82-0133.31766.griz,333.2172,-0.0161,16.37,Spiral,0.0009035766,0.8160639,0,1,1
SPLUS.STRIPE82-0133.31984.griz,332.8674,-0.0292,15.94,Spiral,0.8654083,0.54347116,0,0,1
SPLUS.STRIPE82-0133.32125.griz,332.7939,-0.0391,16.16,Spiral,0.44815552,0.8033521,0,1,1
SPLUS.STRIPE82-0133.32699.griz,332.8643,-0.0506,14.53,Elliptical,0.9997426,0.00052031875,1,0,1
SPLUS.STRIPE82-0133.35268.griz,333.3543,-0.1392,15.01,Elliptical,0.9999976,7.897615e-06,1,0,1
SPLUS.STRIPE82-0133.35573.griz,333.0130000000001,-0.1396,16.82,Spiral,0.0009939373,0.95649993,0,1,1
SPLUS.STRIPE82-0133.37474.griz,333.2967,-0.1884,16.21,Elliptical,0.9999267,0.00011098385,1,0,1
SPLUS.STRIPE82-0133.39149.griz,332.9969,-0.2533,15.1,Spiral,0.00061526895,0.8931283,0,1,1
SPLUS.STRIPE82-0133.39388.griz,332.4695,-0.2451,16.92,Spiral,0.0015158057,0.9352021,0,1,1
SPLUS.STRIPE82-0133.42501.griz,332.4234,-0.3431,16.79,Spiral,0.002324462,0.9421658,0,1,1
SPLUS.STRIPE82-0134.00620.griz,332.9703,0.1086,13.57,Spiral,3.0696392e-05,0.65445274,0,1,1
SPLUS.STRIPE82-0134.01629.griz,332.5497,0.1189,16.13,Spiral,0.16517246,0.9327332,0,1,1
SPLUS.STRIPE82-0134.02731.griz,333.3713,0.1657,16.81,Elliptical,0.9991795,0.0011539161,1,0,1
SPLUS.STRIPE82-0134.04242.griz,333.2565,0.2445,14.74,Elliptical,0.9980192,0.006008178,1,0,1
SPLUS.STRIPE82-0134.06508.griz,333.1726,0.3431,16.21,Spiral,0.0003093481,0.9794117,0,1,1
SPLUS.STRIPE82-0134.07929.griz,333.24,0.4011,16.71,Elliptical,0.99808604,0.0013023913,1,0,1
SPLUS.STRIPE82-0134.09177.griz,332.5707,0.4623,16.09,Spiral,0.0057653487,0.8239744,0,1,1
SPLUS.STRIPE82-0134.10261.griz,333.2288,0.5083,16.92,Spiral,0.0016998649,0.76939356,0,1,1
SPLUS.STRIPE82-0134.10277.griz,333.1577,0.5114,16.37,Spiral,0.0008021891,0.9651208,0,1,1
SPLUS.STRIPE82-0134.10984.griz,333.3284,0.5408,15.83,Spiral,0.027937025,0.9770931,0,1,1
SPLUS.STRIPE82-0134.11735.griz,333.4703,0.5817,16.87,Elliptical,0.98617643,0.003382951,1,0,1
SPLUS.STRIPE82-0134.13418.griz,332.3656,0.6962,13.37,Spiral,0.00013619661,0.996279,0,1,1
SPLUS.STRIPE82-0134.13468.griz,333.6380000000001,0.6597,16.56,Elliptical,0.9997154,0.00010454655,1,0,1
SPLUS.STRIPE82-0134.14829.griz,333.4723,0.6955,15.01,Spiral,0.00091442466,0.75581527,0,1,1
SPLUS.STRIPE82-0134.22881.griz,332.9818,1.0682,16.63,Spiral,0.00064373016,0.98589337,0,1,1
SPLUS.STRIPE82-0134.23806.griz,333.5868,1.0187,14.04,Spiral,0.00021496415,0.6507093,0,1,1
SPLUS.STRIPE82-0134.25855.griz,333.2274,0.9142,15.57,Spiral,0.00013062358,0.9926392,0,1,1
SPLUS.STRIPE82-0134.26220.griz,332.55800000000005,0.9216,15.34,Spiral,0.0002155602,0.99390024,0,1,1
SPLUS.STRIPE82-0134.27251.griz,332.3814,0.8698,16.66,Elliptical,0.99939454,0.00068205595,1,0,1
SPLUS.STRIPE82-0134.27915.griz,333.3213,0.8386,16.42,Spiral,0.00019136071,0.9792044,0,1,1
SPLUS.STRIPE82-0134.28386.griz,332.4522,0.8294,15.34,Spiral,0.055740118,0.9806293,0,1,1
SPLUS.STRIPE82-0135.05716.griz,334.8222,-1.1871,16.78,Spiral,6.726384e-05,0.99871475,0,1,1
SPLUS.STRIPE82-0135.06111.griz,334.3640000000001,-1.1688,16.89,Spiral,0.0014889836,0.9689503,0,1,1
SPLUS.STRIPE82-0135.07440.griz,334.414,-1.1179999999999999,16.03,Elliptical,0.9972081,0.014343113,1,0,1
SPLUS.STRIPE82-0135.07603.griz,335.0402,-1.1111,16.69,Spiral,2.8580427e-05,0.96438026,0,1,1
SPLUS.STRIPE82-0135.09443.griz,334.6827,-1.0407,16.8,Spiral,0.0009036362,0.85783917,0,1,1
SPLUS.STRIPE82-0135.10555.griz,335.0675,-1.004,16.25,Spiral,0.00018569827,0.81977427,0,1,1
SPLUS.STRIPE82-0135.11331.griz,333.9246,-0.9772,16.82,Spiral,0.00024560094,0.926015,0,1,1
SPLUS.STRIPE82-0135.11973.griz,334.6836,-0.9497,16.47,Spiral,3.501773e-05,0.99641514,0,1,1
SPLUS.STRIPE82-0135.12490.griz,334.7512,-0.9346,16.97,Spiral,5.981326e-05,0.99076897,0,1,1
SPLUS.STRIPE82-0135.14641.griz,334.9094,-0.872,16.42,Spiral,5.492568e-05,0.998435,0,1,1
SPLUS.STRIPE82-0135.15462.griz,334.1965,-0.8352,15.16,Elliptical,0.9999936,1.9848347e-05,1,0,1
SPLUS.STRIPE82-0135.21395.griz,335.0803,-0.6066,16.68,Elliptical,0.98874915,0.0024465322,1,0,1
SPLUS.STRIPE82-0135.21475.griz,334.4745,-0.6046,16.63,Spiral,0.0013349354,0.47224265,0,0,1
SPLUS.STRIPE82-0135.24495.griz,334.0356,-0.3428,16.36,Elliptical,0.99995065,2.8282404e-05,1,0,1
SPLUS.STRIPE82-0135.25226.griz,334.6664,-0.4005,16.2,Spiral,0.000695765,0.9848044,0,1,1
SPLUS.STRIPE82-0135.25237.griz,334.6706,-0.3932,16.46,Spiral,0.00040629506,0.9574305,0,1,1
SPLUS.STRIPE82-0135.26733.griz,334.1734,-0.451,16.38,Spiral,0.00014778972,0.9575968,0,1,1
SPLUS.STRIPE82-0135.26827.griz,334.2885,-0.4591,15.85,Spiral,0.0003001988,0.8981179,0,1,1
SPLUS.STRIPE82-0135.27470.griz,334.2957,-0.4606,16.38,Spiral,0.03323248,0.8275355,0,1,1
SPLUS.STRIPE82-0135.28155.griz,334.6347,-0.5007,16.17,Elliptical,0.9998893,0.00017341971,1,0,1
SPLUS.STRIPE82-0135.30046.griz,334.5228,-0.0016,16.58,Spiral,3.582239e-05,0.9904808,0,1,1
SPLUS.STRIPE82-0135.30851.griz,333.9221,-0.0295,15.56,Spiral,0.023723692,0.9908644,0,1,1
SPLUS.STRIPE82-0135.33572.griz,334.2386,-0.1398,16.6,Spiral,8.237362e-05,0.9991729,0,1,1
SPLUS.STRIPE82-0135.34976.griz,334.1961,-0.1828,16.35,Elliptical,0.99985564,0.000523597,1,0,1
SPLUS.STRIPE82-0136.00826.griz,333.8587,0.0735,15.27,Spiral,0.0004363954,0.6701678,0,1,1
SPLUS.STRIPE82-0136.02399.griz,333.9096,0.1352,16.03,Spiral,0.0009403825,0.8066044,0,1,1
SPLUS.STRIPE82-0136.02803.griz,334.4234,0.1522,15.96,Elliptical,0.9858966,0.035745442,1,0,1
SPLUS.STRIPE82-0136.03900.griz,333.9606,0.2143,16.38,Spiral,0.00038549304,0.9940745,0,1,1
SPLUS.STRIPE82-0136.05530.griz,333.7317,0.2749,14.74,Spiral,6.7830086e-05,0.6509103,0,1,1
SPLUS.STRIPE82-0136.05899.griz,334.3936,0.3044,16.61,Spiral,0.0010828972,0.89991295,0,1,1
SPLUS.STRIPE82-0136.06387.griz,335.0409,0.3277,16.55,Spiral,0.0005476177,0.9801606,0,1,1
SPLUS.STRIPE82-0136.06830.griz,334.0987,0.3375,16.26,Elliptical,0.9980521,0.0007811487,1,0,1
SPLUS.STRIPE82-0136.06832.griz,334.3446,0.3525,16.65,Spiral,0.0009687245,0.94753146,0,1,1
SPLUS.STRIPE82-0136.07265.griz,335.0956,0.3431,15.12,Spiral,0.00014325976,0.91543293,0,1,1
SPLUS.STRIPE82-0136.10660.griz,334.0837,0.5202,16.23,Spiral,0.0007636547,0.84459543,0,1,1
SPLUS.STRIPE82-0136.14111.griz,334.7487,0.6626,15.93,Spiral,0.0011311173,0.8192041,0,1,1
SPLUS.STRIPE82-0136.14273.griz,333.736,0.6732,16.72,Elliptical,0.9890201,0.0044206977,1,0,1
SPLUS.STRIPE82-0136.14365.griz,334.2322,0.6711,16.01,Spiral,0.0009635389,0.42850515,0,0,1
SPLUS.STRIPE82-0136.17085.griz,334.6087,0.7748,16.23,Spiral,0.00064122677,0.9860666,0,1,1
SPLUS.STRIPE82-0136.22500.griz,334.4586,1.0987,16.38,Spiral,0.00012561679,0.99793017,0,1,1
SPLUS.STRIPE82-0136.23664.griz,334.9303,1.0521,16.95,Spiral,0.0006109774,0.90778184,0,1,1
SPLUS.STRIPE82-0136.25327.griz,334.8942,0.9845,16.72,Spiral,0.002563566,0.77631426,0,1,1
SPLUS.STRIPE82-0136.26658.griz,334.8596,0.9284,15.37,Spiral,0.00045242906,0.923996,0,1,1
SPLUS.STRIPE82-0136.26709.griz,335.0372,0.922,16.96,Spiral,0.000751853,0.9532999,0,1,1
SPLUS.STRIPE82-0136.29420.griz,334.3601,0.8246,15.62,Spiral,0.0011480749,0.99218845,0,1,1
SPLUS.STRIPE82-0136.29608.griz,334.3949,0.8111,16.49,Spiral,0.0008879304,0.8595618,0,1,1
SPLUS.STRIPE82-0136.29779.griz,333.7516,0.8041,15.79,Spiral,0.0008687377,0.8152918,0,1,1
SPLUS.STRIPE82-0137.05210.griz,335.9598,-1.2302,16.83,Spiral,2.6166439e-05,0.9997251,0,1,1
SPLUS.STRIPE82-0137.06746.griz,335.6338,-1.1805,16.95,Spiral,0.00053337216,0.9962982,0,1,1
SPLUS.STRIPE82-0137.08308.griz,335.4044,-1.1338,16.39,Spiral,5.045533e-05,0.96473515,0,1,1
SPLUS.STRIPE82-0137.08321.griz,336.5432,-1.1256,16.95,Spiral,0.00048547983,0.84655654,0,1,1
SPLUS.STRIPE82-0137.08885.griz,335.4911,-1.1217,16.32,Spiral,2.4050474e-05,0.9982346,0,1,1
SPLUS.STRIPE82-0137.14450.griz,336.4092,-0.9367,16.64,Spiral,0.0001398325,0.99639744,0,1,1
SPLUS.STRIPE82-0137.14842.griz,335.4359,-0.9261,16.92,Spiral,0.0004027784,0.9829398,0,1,1
SPLUS.STRIPE82-0137.15770.griz,335.6539,-0.8941,16.86,Spiral,0.00027641654,0.8686849,0,1,1
SPLUS.STRIPE82-0137.17932.griz,336.3047,-0.8208,16.53,Spiral,0.7121805,0.8141315,0,0,1
SPLUS.STRIPE82-0137.18098.griz,335.3956,-0.8136,16.81,Elliptical,0.9999066,3.990531e-05,1,0,1
SPLUS.STRIPE82-0137.19239.griz,336.1801,-0.7773,16.77,Spiral,0.00033837557,0.9606862,0,1,1
SPLUS.STRIPE82-0137.20320.griz,336.5054,-0.7336,16.66,Spiral,0.0003145337,0.89510596,0,1,1
SPLUS.STRIPE82-0137.20754.griz,336.202,-0.7154,16.98,Spiral,0.00030496716,0.9892057,0,1,1
SPLUS.STRIPE82-0137.23998.griz,335.8879,-0.6195,16.68,Spiral,0.00033298135,0.45114648,0,0,1
SPLUS.STRIPE82-0137.24254.griz,335.2047,-0.6085,15.76,Elliptical,0.9998334,6.788969e-05,1,0,1
SPLUS.STRIPE82-0137.27041.griz,336.085,-0.4031,16.92,Elliptical,0.1156379,0.9497688,0,1,1
SPLUS.STRIPE82-0137.34465.griz,336.089,-0.1724,16.48,Spiral,0.0010611713,0.88791084,0,1,1
SPLUS.STRIPE82-0137.37805.griz,336.3128,-0.2777,16.56,Elliptical,0.9997154,0.00018298626,1,0,1
SPLUS.STRIPE82-0137.37892.griz,336.3104,-0.2927,16.6,Spiral,0.0004734695,0.8992493,0,1,1
SPLUS.STRIPE82-0138.00904.griz,336.3944,0.0627,15.58,Spiral,0.0015464425,0.7852942,0,1,1
SPLUS.STRIPE82-0138.01892.griz,336.3665,0.0951,15.78,Spiral,0.0011640191,0.9521816,0,1,1
SPLUS.STRIPE82-0138.02279.griz,336.3814,0.1338,16.45,Spiral,0.0013553202,0.932982,0,1,1
SPLUS.STRIPE82-0138.02581.griz,336.2922,0.1511,16.64,Spiral,6.03199e-05,0.99884665,0,1,1
SPLUS.STRIPE82-0138.05253.griz,336.5056,0.2625,15.34,Elliptical,0.9995103,0.0004544258,1,0,1
SPLUS.STRIPE82-0138.05575.griz,335.8744,0.2751,16.1,Spiral,9.089708e-05,0.8043839,0,1,1
SPLUS.STRIPE82-0138.06814.griz,336.0411,0.326,16.04,Elliptical,0.99937534,0.0004351139,1,0,1
SPLUS.STRIPE82-0138.07135.griz,335.1822,0.3404,16.38,Spiral,0.0019522011,0.93154824,0,1,1
SPLUS.STRIPE82-0138.10211.griz,335.3405,0.4679,16.76,Elliptical,0.46272662,0.64445287,0,1,1
SPLUS.STRIPE82-0138.11457.griz,336.5285,0.516,16.77,Elliptical,0.0771434,0.85666966,0,1,1
SPLUS.STRIPE82-0138.12545.griz,336.2602,0.5518,16.33,Elliptical,0.9835551,0.0069696903,1,0,1
SPLUS.STRIPE82-0138.13240.griz,336.5108,0.5698,16.04,Spiral,0.00073859096,0.7667942,0,1,1
SPLUS.STRIPE82-0138.15275.griz,336.0569,0.6627,16.85,Elliptical,0.9306843,0.030319333,1,0,1
SPLUS.STRIPE82-0138.17580.griz,335.5928,0.7514,16.62,Spiral,0.0006864369,0.79258466,0,1,1
SPLUS.STRIPE82-0138.22057.griz,335.8955,1.1626,16.75,Spiral,0.0012358427,0.9856744,0,1,1
SPLUS.STRIPE82-0138.23099.griz,335.659,1.1156,16.69,Elliptical,0.7564826,0.67871827,0,0,1
SPLUS.STRIPE82-0138.23661.griz,335.6488,1.0989,16.72,Elliptical,0.9965086,0.0006148219,1,0,1
SPLUS.STRIPE82-0138.25668.griz,336.5317,1.0227,16.82,Spiral,0.00015923381,0.99790156,0,1,1
SPLUS.STRIPE82-0138.26248.griz,335.3174,0.9972,15.62,Spiral,0.00021111965,0.9755647,0,1,1
SPLUS.STRIPE82-0139.02598.griz,337.3895,-1.2517,16.91,Spiral,0.70980865,0.37915468,1,0,1
SPLUS.STRIPE82-0139.02609.griz,337.2695,-1.1849,14.12,Elliptical,0.999998,9.23872e-07,1,0,1
SPLUS.STRIPE82-0139.02834.griz,337.875,-1.2367,16.63,Elliptical,0.99875426,0.00010764599,1,0,1
SPLUS.STRIPE82-0139.04098.griz,336.8412,-1.1618,15.09,Spiral,5.364418e-07,0.98588943,0,1,1
SPLUS.STRIPE82-0139.04446.griz,337.3066,-1.1506,16.92,Spiral,6.943941e-06,0.9986333,0,1,1
SPLUS.STRIPE82-0139.05752.griz,337.7371,-1.0792,16.16,Elliptical,0.04009384,0.9717736,0,1,1
SPLUS.STRIPE82-0139.08083.griz,337.8223,-0.9437,15.64,Elliptical,0.99941885,0.000865221,1,0,1
